id,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
230,24,-5.6548805,-5.858489,-3.2253346,-4.3895226,-5.388324,-5.958989,-5.1849527,-5.2140093,-4.1639433,-4.4535723,-2.6071482,-4.526765,-5.7127037,-7.47304,-5.4445477,-6.5015783,-3.302483,-7.042019,-7.1328335,-4.9997807,-5.4058647,-5.473586,-3.7235873,-4.941568,-1.4986715,-5.9266744,-2.3995936,-5.908716,-1.7540476,-6.570214,-1.8559196,-5.1446323,-6.4642706,-4.224593,-5.16432,-5.9914412,-5.476733,-5.598659,-3.7706437,-5.2632165
231,28,-7.097886,-7.264303,-6.433203,-6.9449472,-5.361955,-5.0283294,-10.161946,-7.563743,-3.6696832,-4.521956,-6.662816,-7.768441,-7.7911873,-9.1418705,-6.9739113,-6.9281626,-5.0495524,-9.776653,-7.671273,-8.05852,-6.0717955,-7.973526,-6.078053,-8.315821,-2.092975,-7.6143913,-3.723461,-11.267742,-0.33085808,-6.787904,-3.4604428,-7.66696,-8.032617,-5.31117,-3.9719079,-7.1190085,-6.7729726,-6.81919,-6.1739807,-5.932363
232,30,-5.653422,-5.0194464,-5.182531,-5.993263,-5.7337155,-5.763045,-7.5215697,-5.849834,-4.013766,-4.3909173,-4.6581473,-6.389075,-6.4064384,-6.4219556,-5.9723406,-5.647816,-3.6484823,-7.5118365,-5.1627126,-6.9599032,-5.9834695,-6.6370792,-5.204865,-7.2653832,-1.4394273,-5.023559,-4.2318783,-8.693412,-1.7781364,-6.2196894,-0.91430414,-5.3616295,-6.203418,-4.5855618,-3.9811268,-6.3510394,-7.200474,-6.2040186,-5.257019,-6.0486774
233,28,-5.85752,-5.7449546,-5.88906,-6.844172,-6.5719295,-5.318516,-8.849217,-6.4106803,-5.9997845,-4.3082643,-5.92017,-7.5869417,-7.363358,-8.06343,-6.2670794,-6.4905143,-4.318444,-8.1837015,-6.2511115,-8.296975,-6.1978035,-7.526862,-6.207423,-9.604998,-2.506775,-5.378295,-5.264289,-9.074987,-0.5866079,-6.5705366,-1.3414898,-5.8232403,-6.6889153,-5.643104,-4.9527903,-7.106623,-8.497491,-5.819724,-4.9445896,-6.3928814
234,30,-5.8412294,-4.9029655,-5.8883495,-5.6763463,-5.195163,-6.1903806,-7.1624694,-5.88572,-4.62059,-5.1933484,-5.910999,-6.856941,-6.6307044,-6.757918,-6.7340584,-5.9241743,-3.959096,-8.065647,-4.8371043,-6.908709,-7.5707707,-6.9033303,-5.698276,-7.323911,-2.2603974,-3.6545534,-2.9809399,-8.468791,-2.1818547,-6.4902387,-0.52783716,-5.950092,-6.6182327,-5.372475,-5.9844284,-6.531556,-8.209035,-6.3864293,-4.4161634,-6.9047227
235,28,-8.201281,-8.66141,-9.465082,-7.221877,-7.5147204,-6.5413723,-10.631129,-7.7732983,-4.533033,-6.8915777,-9.565908,-9.573245,-9.459972,-10.183293,-9.458053,-8.023064,-9.216282,-12.864143,-6.963027,-8.670863,-9.0486965,-9.696178,-9.241483,-9.492215,-5.82405,-7.4848967,-3.5453029,-13.542219,-0.081558265,-6.909884,-5.4648094,-8.083348,-9.748307,-8.214032,-8.25973,-8.6494465,-9.698286,-8.50206,-3.845357,-8.072636
236,28,-7.769449,-7.4547176,-7.350623,-7.3140073,-7.313691,-6.093379,-10.200935,-8.2127695,-4.476509,-4.8143864,-7.0898113,-8.233799,-8.4617,-9.800726,-7.8270836,-7.689756,-4.864485,-10.408733,-8.985313,-8.911141,-6.163802,-8.395853,-6.9094543,-9.233358,-3.1206608,-8.859471,-4.1183667,-11.126045,-0.13063237,-7.3465004,-4.632911,-8.074416,-8.988908,-6.6070104,-5.4616137,-7.7925386,-7.845447,-7.3497925,-5.5381002,-6.545703
237,28,-8.821329,-7.710486,-7.800967,-7.158985,-7.3280034,-6.953798,-10.882396,-8.990386,-5.9484305,-5.091447,-7.2836375,-9.404521,-9.514268,-11.055577,-8.715383,-8.645508,-5.3829308,-11.269858,-9.587678,-10.742903,-6.885603,-9.349727,-7.31489,-10.506797,-2.9888537,-10.330638,-4.329935,-12.08534,-0.15603133,-8.492093,-2.9797738,-7.871796,-10.17114,-7.505991,-6.174948,-8.608551,-9.250943,-6.671308,-5.3379035,-7.581518
238,28,-5.638995,-5.2543297,-4.4934807,-5.462396,-5.670954,-5.526959,-7.34825,-5.903911,-4.347826,-3.5409575,-4.074653,-5.9719176,-6.2893987,-6.827022,-5.5512767,-5.8650784,-2.9012828,-7.006527,-5.92565,-6.596685,-5.028492,-6.239253,-4.8693337,-7.345315,-1.3341622,-6.2494545,-4.5331364,-6.9441013,-1.168366,-6.32206,-1.7189488,-5.612006,-6.3894114,-4.6665173,-4.3506193,-6.192705,-6.9400334,-5.3669696,-4.680311,-5.623137
239,28,-5.7345643,-4.8262763,-5.7789574,-5.981959,-6.0501995,-6.042606,-6.707967,-5.791294,-4.55963,-4.6751285,-5.1533875,-6.5893703,-6.506342,-6.9602447,-6.3596473,-6.0523877,-3.159667,-7.2023053,-6.0165734,-7.0495257,-4.9658046,-6.4301,-5.2924995,-7.27424,-1.7295984,-6.067324,-3.3352265,-8.09267,-0.637442,-6.441197,-2.3130956,-5.2086473,-6.7835083,-5.4576187,-5.0148196,-6.3892684,-7.3064413,-6.04802,-4.582352,-5.938861
240,28,-5.834289,-4.7859645,-6.377525,-6.209905,-4.942391,-4.686284,-7.450174,-6.053434,-3.7089968,-5.434788,-5.759775,-6.409551,-6.780194,-7.916841,-6.8883076,-6.0836277,-3.0256093,-7.7708716,-6.010165,-6.7860856,-5.6598096,-6.826715,-6.2141953,-8.628731,-2.2754416,-5.0186357,-3.2549584,-8.660426,-0.455339,-6.222713,-2.8605688,-5.815907,-7.1822124,-5.8277593,-4.772584,-6.4784145,-6.995858,-7.105634,-5.196856,-6.0056596
241,28,-5.929847,-5.045901,-4.9272084,-4.721703,-4.326295,-4.286582,-6.491423,-5.666949,-1.6791421,-4.293117,-4.7195377,-5.34562,-5.802485,-7.5158563,-6.1692896,-4.969625,-2.78475,-7.4900117,-5.439369,-5.664053,-4.8690124,-5.6786437,-5.0344296,-5.8737936,-2.5124807,-6.4871173,-2.8538303,-6.933655,-1.0250438,-5.441409,-2.713695,-6.380647,-6.6629148,-4.8736277,-4.542842,-5.257556,-6.1848826,-6.153552,-3.9381876,-5.285915
242,28,-6.9774036,-6.492411,-6.9050965,-7.5719433,-6.6801195,-7.105377,-9.218592,-7.253786,-5.0345125,-5.5768576,-6.1727905,-7.4227715,-8.242383,-8.637859,-7.3163667,-7.2876678,-4.7215395,-8.915294,-6.765149,-7.783747,-6.011034,-8.020439,-7.327156,-10.087001,-3.6949735,-8.7037735,-7.2494516,-8.472264,-0.076286435,-7.69882,-5.1565723,-7.588214,-8.119005,-7.677781,-6.348597,-7.700957,-8.159012,-7.8955917,-7.0005546,-7.481675
243,28,-5.596582,-5.506001,-4.6511765,-5.499026,-4.8425655,-4.6889033,-7.690721,-6.206347,-3.849709,-3.3792362,-4.804907,-6.288266,-6.278987,-7.4246182,-5.602769,-5.7790236,-2.957306,-7.446669,-6.427996,-6.505844,-4.5032425,-6.209374,-5.0314355,-7.4612117,-1.7947179,-6.7038884,-3.8866887,-7.0326347,-0.7416321,-5.958116,-2.5595865,-6.49815,-6.5121775,-4.9194646,-3.7419457,-5.793468,-6.987629,-5.1930513,-4.287821,-5.080936
244,30,-5.3744097,-4.602723,-4.6092644,-4.61257,-4.4068475,-4.7512155,-5.4799995,-5.266761,-4.058779,-4.490439,-3.8853502,-5.228033,-5.525198,-6.5592556,-5.5899205,-5.491257,-3.1287136,-6.648167,-5.8230824,-5.6871305,-5.0103097,-5.5041676,-4.558351,-5.8903875,-1.607484,-5.162978,-2.4254436,-7.129742,-1.5772909,-5.6891966,-1.567345,-4.699982,-6.182916,-4.469152,-3.9642158,-5.5605083,-4.885478,-5.851825,-4.1457562,-5.011443
245,28,-6.6999645,-6.390476,-5.852772,-5.975631,-5.4794936,-5.6305037,-8.809914,-6.789295,-4.832421,-4.8342056,-5.4594283,-7.022431,-7.5073676,-9.59467,-6.8454733,-7.1898336,-4.2497315,-9.169304,-7.595183,-7.667443,-6.371816,-7.5052295,-5.8430295,-8.581595,-2.122506,-7.4520144,-3.6585426,-9.527359,-0.46598366,-7.200832,-1.9457152,-6.7868304,-7.762778,-6.0280566,-5.2342496,-6.9973297,-7.4700923,-6.0340886,-5.0216293,-6.5842457
246,28,-6.377591,-6.029034,-5.6963606,-6.083017,-5.3618145,-5.547521,-8.450609,-6.6820407,-4.235369,-3.9343522,-5.234346,-6.701005,-6.944206,-8.231389,-6.2374325,-6.607461,-4.054441,-8.437293,-7.300571,-7.440103,-4.98073,-6.8767753,-5.377826,-8.087408,-2.1745818,-7.677175,-3.8279693,-8.63029,-0.38156432,-6.537218,-3.132428,-6.6136856,-7.3048124,-5.3229284,-4.1078434,-6.393074,-6.1672816,-5.4132414,-5.497491,-5.5584702
247,28,-5.6318593,-6.183158,-6.3198833,-6.259546,-5.320464,-4.214798,-7.874357,-5.792484,-3.876614,-4.907756,-6.1834726,-6.836289,-6.586749,-7.724528,-6.1660137,-6.0505815,-4.7639265,-7.9081445,-6.3218102,-6.379472,-5.0987935,-6.4927564,-6.254725,-6.848685,-2.7628155,-6.627321,-4.171417,-7.295474,-0.31217763,-5.461978,-3.4452329,-5.297107,-6.5461264,-6.548463,-4.0112305,-5.9790697,-6.2792535,-4.714095,-4.168861,-5.6105733
248,28,-5.253538,-4.8568473,-5.704245,-5.7796955,-4.340511,-4.349134,-7.3046203,-5.8083057,-3.69033,-3.9417405,-5.596442,-6.498735,-6.025359,-6.9079485,-5.5769024,-5.3840876,-3.498798,-7.1241174,-5.846047,-6.7492847,-5.4164047,-6.184767,-5.1148252,-6.6387773,-1.8175057,-4.4540854,-3.7676969,-7.4103785,-1.2116882,-5.3976893,-1.355795,-5.3090076,-5.7676916,-4.769348,-3.1978817,-5.5975018,-6.0820446,-5.0822215,-4.9336834,-5.0985146
249,28,-5.010597,-4.3576756,-6.0355577,-5.3794794,-5.167036,-5.6348667,-6.327263,-5.07788,-3.2462752,-5.1560583,-5.5180845,-5.77771,-6.108472,-6.9263954,-6.207535,-5.8245573,-3.0213084,-7.0139093,-5.4511986,-5.5887403,-5.999076,-6.1428995,-5.3787107,-7.0852337,-1.9794312,-4.106862,-3.0904899,-6.563677,-0.79987884,-5.942788,-1.9807873,-5.2282324,-6.146161,-5.750909,-5.2328615,-5.9719563,-7.070384,-5.8806515,-4.349804,-6.252969
250,30,-6.8249316,-4.751311,-4.877237,-3.9527597,-6.1165757,-5.779336,-5.428428,-6.61748,-5.5755157,-4.473565,-3.381492,-5.888743,-6.273154,-6.980769,-6.5086727,-6.612442,-2.691702,-7.182393,-7.77257,-7.7324266,-5.9057555,-5.9886146,-4.929824,-6.222334,-1.9481866,-7.1265764,-2.4866488,-7.284485,-3.8997595,-6.6801987,-0.7620308,-4.182656,-7.3646994,-5.0159545,-5.3699265,-6.3654914,-6.343252,-4.634429,-2.9481497,-5.894349
251,24,-5.431186,-4.972299,-5.0626707,-4.717799,-4.812172,-4.8427544,-5.7512593,-5.1141996,-3.8279176,-4.590333,-3.1700416,-5.4084597,-5.5562677,-6.325575,-5.584992,-5.5789227,-2.9025354,-6.290343,-6.351601,-5.650078,-4.1403565,-5.186908,-4.617787,-5.3674536,-1.2262737,-7.206208,-3.8875194,-5.3331275,-1.3987035,-5.5051117,-2.598823,-4.1012745,-6.027173,-5.9144754,-3.447957,-5.2481346,-4.783709,-3.5158377,-4.3979034,-5.361355
252,28,-5.5503206,-4.9275985,-5.1387286,-5.279528,-4.5245833,-4.2599974,-6.9988503,-5.768993,-3.2222629,-3.7025342,-4.6339006,-5.674867,-5.8098464,-6.6536746,-5.659222,-5.342752,-3.2733104,-7.057077,-5.729719,-6.319075,-4.572817,-5.8241014,-5.0021696,-7.003702,-1.8543875,-6.1913075,-3.2251287,-7.185023,-0.8291297,-5.4575143,-2.57597,-5.5255656,-6.3000264,-4.648972,-3.4966805,-5.398786,-5.291665,-5.1266737,-4.675479,-4.880066
253,28,-6.918541,-7.033794,-6.612898,-6.9154515,-5.4775796,-5.813765,-9.6836605,-7.201768,-3.7817948,-4.71397,-6.510856,-7.315514,-7.806013,-9.19913,-6.8887057,-7.19383,-4.5579486,-9.324807,-7.9876323,-6.9964485,-5.650859,-7.6778398,-6.149643,-8.346417,-2.5277324,-8.558676,-4.415663,-8.498191,-0.22228488,-7.108185,-3.916326,-7.807136,-8.020794,-6.39269,-4.671268,-6.893074,-7.331434,-6.2521014,-6.1315966,-6.1275215
254,28,-6.0412197,-5.7317085,-6.306278,-6.7267265,-6.6362333,-5.4219694,-8.709128,-6.4712925,-5.70634,-4.5638227,-6.168683,-7.5562153,-7.434207,-8.269609,-6.5920277,-6.711357,-4.4182873,-8.430366,-6.5613594,-8.181033,-6.359972,-7.565634,-6.4530106,-9.32984,-2.513849,-5.5992174,-4.6957254,-9.111659,-0.60912156,-6.637228,-1.2766187,-5.6638937,-6.9804525,-6.0589905,-5.0817184,-7.152005,-8.406979,-5.7723246,-4.6324406,-6.5558367
255,28,-7.156741,-7.2544484,-7.41374,-6.8607545,-6.862466,-6.265618,-9.421799,-6.9380193,-3.0827627,-5.8511915,-6.0831213,-6.7858615,-8.058313,-9.073787,-7.5462146,-7.769962,-5.4066577,-9.455198,-8.17476,-6.414611,-5.9700303,-7.829181,-7.176611,-8.654628,-3.121348,-8.976466,-5.01948,-7.7864823,-0.15202387,-7.3980327,-4.91589,-7.298223,-8.510724,-7.4486194,-5.6150637,-7.5248656,-7.615491,-6.6821113,-5.993396,-6.9606485
256,28,-5.44481,-5.6284065,-4.7936864,-6.113199,-4.5747066,-4.861719,-8.000473,-5.7580066,-2.9439502,-3.9608345,-4.3175416,-5.402052,-6.130906,-7.2640457,-5.402268,-5.570778,-3.0394454,-7.187338,-5.981459,-5.838064,-5.185693,-6.1996207,-4.284656,-7.487261,-1.394446,-5.70368,-4.8634624,-6.724044,-0.923808,-5.8897834,-2.861477,-6.475615,-6.0963492,-4.669229,-3.3116703,-5.675437,-5.4836645,-6.0267124,-6.385742,-5.338445
257,28,-5.2186303,-5.71632,-3.722957,-4.700574,-3.9889555,-3.6014767,-6.7985654,-5.09311,-2.8078735,-3.4671144,-4.402194,-5.453536,-5.4518127,-6.9807897,-4.9095244,-4.7227674,-3.9572349,-7.0253367,-5.2542744,-5.260458,-4.6384373,-5.428975,-4.140161,-5.095007,-2.257725,-6.185622,-3.2097638,-6.8109045,-0.9562538,-4.855354,-2.7016733,-6.0823727,-5.3902884,-3.8438802,-3.7960823,-4.8169603,-5.383814,-4.524722,-4.086561,-4.55222
258,28,-5.702092,-5.7943563,-5.2028217,-5.4497113,-4.7513776,-4.8805747,-7.4737844,-5.7298856,-3.246952,-4.387188,-5.4718513,-6.2343926,-6.3010597,-7.850831,-6.0664806,-5.718608,-4.0549827,-8.085946,-5.666525,-6.276623,-5.588796,-6.3713527,-5.182113,-6.8350854,-2.481257,-5.945747,-2.982737,-8.0751095,-0.49858493,-5.8730316,-2.6046166,-6.6752996,-6.591388,-5.041834,-4.86912,-5.848835,-6.7997246,-5.8420033,-4.2195225,-5.629928
259,28,-6.479095,-5.202788,-5.834791,-6.454151,-4.726657,-4.7753763,-7.445978,-6.620142,-1.5618619,-4.489327,-6.409769,-6.6544323,-6.6264863,-7.7748013,-6.7811613,-5.180946,-3.172493,-8.540535,-6.2992144,-6.176798,-4.7182994,-6.5178633,-5.460748,-6.5467997,-3.4961567,-6.3027916,-2.3768897,-7.661008,-1.0657073,-5.587232,-2.022119,-6.6934075,-7.366848,-4.596875,-3.5224223,-5.49119,-7.4726453,-6.3780394,-4.3867264,-4.7825594
260,28,-5.664582,-4.7638016,-5.819561,-6.097004,-4.937719,-5.065635,-7.2775803,-5.9895134,-3.3188689,-4.2950683,-5.3431287,-6.196786,-6.2953167,-7.163795,-6.129058,-5.6503005,-3.0327792,-7.224375,-5.9745536,-6.5286136,-4.6115794,-6.223953,-5.350391,-7.492704,-2.0367303,-6.408516,-3.832728,-7.0750446,-0.58160025,-5.88476,-2.7630606,-5.737935,-6.6001377,-5.5383325,-3.7320764,-5.715845,-6.547032,-5.484537,-5.1376815,-5.444163
261,28,-8.385641,-7.3342175,-7.938112,-7.6440964,-8.037503,-7.6816263,-10.04686,-8.333128,-5.0921474,-6.2205176,-6.4780807,-8.151111,-9.205879,-11.827602,-8.856626,-9.152523,-5.1278706,-10.714163,-10.276536,-9.662942,-7.2475243,-9.051226,-7.0519266,-10.59778,-3.1956482,-8.929545,-4.516955,-10.648424,-0.10855907,-8.945204,-3.6959352,-7.6047597,-9.855012,-7.7224655,-6.4514966,-8.721607,-8.908298,-7.625789,-6.6226177,-7.9714475
262,28,-5.707645,-5.6843677,-4.7996187,-5.2039347,-5.273153,-5.526429,-7.3966002,-5.8225026,-4.507813,-3.9593616,-4.795516,-5.9463944,-6.404689,-7.8193245,-5.8185425,-6.3588004,-3.801608,-7.792073,-6.316656,-6.4307275,-6.0811224,-6.527993,-4.703652,-7.468599,-1.5316272,-5.7251406,-3.1666253,-8.02371,-0.98521763,-6.480554,-1.5982013,-5.828714,-6.5807347,-4.631075,-5.063807,-6.257517,-6.466764,-5.7826047,-4.5393825,-5.845894
263,28,-6.800453,-5.667193,-7.566967,-7.3570027,-6.2596,-5.6897125,-8.850433,-7.0013103,-4.558281,-6.3346543,-6.8202887,-7.491884,-8.072145,-9.438658,-8.07864,-7.3255734,-3.7653599,-9.132262,-7.2882757,-7.9991827,-6.629019,-8.105934,-7.206925,-10.14431,-2.6601624,-6.008406,-3.761379,-10.2220955,-0.2237054,-7.330656,-3.2308683,-6.5164113,-8.433068,-7.179616,-5.6949534,-7.6901293,-8.439925,-8.002313,-5.821624,-7.169721
264,28,-5.9181232,-4.7861876,-5.1928062,-5.690627,-4.7651196,-4.1984396,-7.1889677,-6.2053375,-3.6079557,-3.262727,-4.664895,-5.955656,-6.1227875,-7.3276014,-5.6405582,-5.464695,-2.894339,-6.989402,-6.536682,-6.7666616,-4.037684,-6.020528,-5.065934,-7.012828,-2.072858,-6.7808113,-3.74319,-6.656657,-1.1054885,-5.8095922,-1.6341712,-5.7388763,-6.3814707,-4.350046,-2.9659235,-5.5214643,-6.1637936,-5.0601516,-5.2230034,-4.483728
265,28,-7.493479,-7.8318563,-6.629477,-6.2535906,-6.733045,-5.2774916,-8.524475,-7.1539845,-3.2252774,-5.231723,-4.9484706,-6.510347,-7.7283816,-9.194034,-7.078448,-7.1663857,-5.3638306,-9.243393,-8.308984,-6.746316,-4.8135185,-7.09951,-7.636455,-7.1971507,-4.1998253,-10.809377,-6.970524,-6.8743916,-0.13512504,-6.602848,-5.61926,-7.0684695,-8.274959,-8.27758,-4.922499,-7.1359477,-5.9211364,-6.207855,-5.275437,-6.5094643
266,28,-7.3573513,-7.3957314,-7.316314,-7.5412297,-6.726521,-5.7961197,-10.2406025,-7.840143,-4.7184243,-4.694472,-7.3525133,-8.405509,-8.334113,-9.008955,-7.36908,-7.4037023,-5.9798875,-9.972724,-7.7656107,-8.364471,-5.636308,-8.267982,-7.785953,-9.799671,-4.2545104,-8.768016,-5.036098,-9.65036,-0.081443444,-7.130775,-5.041008,-8.207314,-8.562524,-6.406716,-5.270762,-7.6714907,-8.3543825,-6.699637,-5.6597557,-6.130021
267,28,-12.755951,-11.565147,-13.349786,-13.042467,-11.971968,-11.789695,-18.024572,-13.349369,-6.9109125,-9.023178,-10.876792,-13.450561,-14.971702,-15.864278,-13.387732,-13.363473,-8.267323,-16.724552,-14.645333,-13.993565,-10.970594,-14.791664,-11.935446,-16.931393,-4.3900166,-14.02124,-10.299528,-16.566486,-0.015899781,-12.81472,-6.5728054,-12.006354,-15.049189,-13.025933,-7.7178917,-13.59249,-14.159157,-11.18623,-11.501866,-12.443488
268,28,-7.867058,-6.504558,-9.689211,-8.396377,-7.6316996,-6.2526517,-10.968053,-8.460458,-3.7311378,-5.8334956,-8.709931,-9.4033575,-9.010068,-8.78054,-8.897878,-7.3403273,-4.2923627,-10.424811,-8.102455,-9.449096,-6.7257767,-9.008691,-8.510427,-9.680298,-3.3568578,-7.3458524,-4.7043133,-11.441909,-0.11989351,-7.108182,-4.60029,-7.739433,-9.216773,-7.6338983,-5.492578,-8.113771,-9.607085,-7.520065,-6.1777873,-7.17761
269,28,-6.0346055,-4.365437,-6.2307706,-5.017283,-5.140119,-5.7541504,-6.463572,-5.7648435,-2.5238829,-5.1240706,-4.706971,-5.422879,-6.213293,-7.2304897,-6.6950684,-5.9809957,-2.4096372,-7.072665,-6.412349,-5.916298,-5.1131077,-5.956587,-5.305522,-6.917445,-2.0752048,-6.6803374,-2.9838912,-6.4356427,-0.6958435,-6.203497,-3.3434339,-5.838664,-7.1863317,-6.1540174,-4.9636197,-5.793593,-5.831423,-5.4914856,-4.9562817,-6.187462
270,28,-6.756545,-6.0830874,-5.976707,-6.033386,-6.1146126,-5.454951,-8.137802,-6.8441935,-3.3914366,-4.416543,-4.983266,-6.5471334,-7.1008334,-8.435703,-6.61961,-6.584506,-3.4064226,-7.977826,-7.8682485,-6.841763,-4.1663527,-6.721124,-6.026985,-7.8663807,-2.7686684,-8.985454,-4.802525,-6.991049,-0.28767604,-6.679046,-4.188162,-6.8784204,-7.7831116,-6.214645,-4.184574,-6.4642267,-6.726017,-5.7205696,-5.3044596,-5.6781244
271,28,-5.1609516,-5.166332,-4.203087,-5.9699206,-4.547198,-4.689867,-7.2532177,-5.6815414,-5.041987,-3.3799586,-4.5689354,-6.2651963,-6.034531,-6.7696233,-4.9029326,-5.285364,-2.6048067,-6.560439,-5.587103,-6.4771547,-4.6252522,-5.9934545,-4.372963,-7.0224643,-1.7387635,-4.949169,-5.04284,-6.744647,-1.2721587,-5.6522303,-1.5407387,-5.4264197,-5.6086006,-4.1223073,-3.3472295,-5.645251,-6.051095,-5.194601,-5.3962383,-4.8182373
272,28,-6.2977223,-6.763946,-7.0966954,-6.442307,-5.3558264,-4.981378,-8.883952,-6.2909937,-3.5189557,-5.3234653,-7.1962724,-7.6348634,-7.417376,-8.476909,-7.0633597,-6.4969506,-6.51541,-9.74051,-5.885055,-6.9116006,-6.540375,-7.5864215,-7.121911,-7.6380515,-3.784923,-6.052514,-3.4362974,-9.906947,-0.20776618,-5.949748,-3.3868647,-6.4365087,-7.343851,-6.2016997,-5.188715,-6.7753954,-7.745053,-6.3085914,-4.4130697,-6.185623
273,28,-5.8149295,-5.457244,-7.3643217,-6.5862856,-5.8251066,-5.532524,-8.337262,-6.139671,-4.2876534,-5.0842314,-7.0506783,-7.9332724,-7.2213,-7.272247,-6.9286175,-6.2065997,-5.483309,-8.998537,-5.4009633,-7.63864,-7.0461483,-7.5665636,-6.87547,-7.811733,-2.6644392,-4.21751,-3.1949744,-10.297355,-0.54213053,-6.0304666,-1.5925012,-5.4748774,-6.6456523,-5.7982087,-4.8614726,-6.9247,-8.244479,-6.2791185,-4.5916524,-6.4779997
274,30,-6.189883,-5.9570713,-4.284399,-5.9208326,-5.651173,-5.4085894,-7.920691,-6.7796493,-5.2277613,-3.5856972,-4.502111,-6.8887367,-6.6569347,-7.3839636,-5.749203,-6.237782,-3.470231,-7.645218,-7.0763664,-7.5855246,-5.9855385,-6.772729,-4.785715,-6.939091,-1.391385,-5.778978,-4.4709063,-8.292134,-2.9867768,-6.660903,-0.70096385,-5.96645,-6.3199472,-4.255501,-3.6820378,-6.503171,-7.2261543,-5.1086884,-5.439452,-5.633419
275,28,-5.483356,-4.8264437,-5.287195,-5.787035,-4.704054,-4.0201316,-7.7310505,-6.0822415,-3.4890041,-3.4673202,-4.6406384,-6.2910423,-5.9071236,-5.9446993,-5.534052,-5.0420723,-3.0883408,-7.0474815,-5.667269,-6.487972,-4.9257345,-6.0203915,-5.198979,-6.7287283,-1.3674979,-5.427882,-4.164918,-7.266225,-1.3580532,-5.1841946,-1.9790022,-5.4325,-5.908299,-4.5251384,-2.6662357,-5.4630985,-6.0034676,-4.645821,-5.2016497,-4.884144
276,28,-6.6122494,-5.9063196,-6.7051926,-6.172656,-6.194191,-5.8561125,-8.043442,-6.4869537,-2.8418186,-5.372143,-5.2562666,-6.194257,-7.2124405,-8.603014,-7.237648,-6.8246317,-4.090084,-8.674065,-7.468175,-6.485365,-6.0816793,-7.155119,-5.9402742,-8.190788,-2.1858532,-7.341134,-3.6253982,-7.989249,-0.37043738,-6.8724566,-3.2840712,-6.642334,-7.7639675,-6.35569,-4.9314632,-6.7624187,-7.043144,-6.7262735,-5.582345,-6.6261654
277,28,-5.1959424,-5.4589386,-3.9556181,-5.0334835,-4.1574078,-4.384567,-6.3305054,-5.059011,-2.836106,-3.8472588,-4.0242925,-5.040637,-5.424813,-6.939617,-4.964709,-5.0403204,-2.9161124,-6.3513465,-5.360629,-5.04521,-4.0861726,-5.2459335,-4.086807,-5.3762226,-1.8785789,-6.5959845,-3.980583,-5.6536465,-0.93170375,-5.4962068,-3.0199332,-5.890855,-5.6423154,-4.428087,-3.9377358,-5.009376,-5.2318916,-5.1843314,-4.840961,-4.8025517
278,28,-5.978541,-5.4922924,-6.917355,-6.440302,-5.153907,-5.4968534,-8.210489,-6.068812,-2.836513,-5.589378,-5.764383,-6.2092347,-6.892351,-8.0588,-6.797734,-6.4753723,-4.0107327,-8.253612,-6.7501802,-6.177549,-6.037478,-6.92383,-5.7549205,-8.0865965,-1.9398681,-6.1980367,-4.200718,-7.697539,-0.44787276,-6.2323494,-3.153144,-5.91274,-7.135681,-6.6392527,-4.010771,-6.2638164,-6.192895,-6.113344,-5.908587,-6.404364
279,28,-6.0251713,-5.6579976,-6.5487823,-6.649034,-4.807124,-4.640077,-8.620727,-6.646976,-2.3625703,-4.0957255,-6.127049,-6.8205934,-6.641035,-6.6121583,-6.2090235,-5.6613235,-3.871178,-7.888001,-6.588671,-6.207763,-4.3026648,-6.609667,-5.8967195,-7.0746984,-1.9701211,-7.210132,-4.183948,-7.3818736,-0.66974515,-5.5189652,-3.832366,-6.271815,-6.902847,-5.363833,-2.4822114,-5.7162633,-6.158252,-5.1977057,-5.712994,-4.8497314
280,28,-5.4396567,-5.6539044,-3.5303335,-5.2062783,-3.8528912,-3.9285054,-7.4593544,-5.9488964,-3.7115316,-2.5756989,-4.5509534,-5.876688,-5.698847,-6.731157,-4.7303047,-5.2332892,-3.0172734,-6.713285,-5.5343986,-6.097093,-3.8056605,-5.610808,-4.5918064,-6.23168,-1.816164,-6.7198157,-3.8798249,-6.321408,-1.221539,-5.6286607,-2.4821398,-6.3271484,-5.824473,-3.599391,-3.1570296,-5.2707934,-5.999889,-4.4205165,-4.757452,-4.183951
281,28,-5.132491,-5.5119314,-4.299756,-6.127245,-4.649453,-4.61726,-7.943885,-5.7648087,-4.6350064,-3.3251717,-4.783072,-6.215577,-6.1229334,-6.619978,-4.875928,-5.464246,-3.4339926,-6.9132004,-5.4943724,-6.5973873,-5.12162,-6.2453403,-4.4543867,-7.3618536,-1.5402107,-5.0064797,-4.92284,-7.2294264,-1.0785635,-5.7410374,-1.7674508,-5.506625,-5.5546846,-3.9888022,-3.4966965,-5.7902136,-6.0372314,-5.1514597,-5.7114897,-5.01243
